timestamp,symbol,action,price,quantity,rsi,ma50,ma200,volume,result1773512042,XLMUSDT,buy,0.164,1,26.31578947368513,0.1644,0.1640525,5227.0,1
1773514095,WAVESUSDT,buy,1.076,1,90.37037037037044,1.01426,1.047175,98527.64,1
1773514097,BTTUSDT,buy,0.002777,1,64.86486486486488,0.0027336,0.0026351599999999997,93694360.0,1
1773514169,LTCUSDT,buy,54.8,1,68.08510638297847,54.5652,54.8483,703.628,1
1773514171,QTUMUSDT,buy,0.881,1,62.50000000000001,0.8780199999999999,0.887895,0.0,1
1773514180,TRXUSDT,buy,0.2966,1,23.809523809523313,0.297772,0.29537949999999996,1830743.4,1
1773514187,PAXUSDT,buy,0.9996,1,50.0,0.99952,0.999527,4467.9,1
1773514191,BCHSVUSDT,buy,58.9,1,71.18644067796615,55.9488,55.90615,1370.08409,1
1773514196,WAVESUSDT,buy,1.076,1,90.37037037037044,1.01426,1.047175,98527.64,1
1773514199,BTTUSDT,buy,0.002777,1,64.86486486486488,0.0027336,0.0026351599999999997,93694360.0,1
1773514272,QTUMUSDT,buy,0.881,1,62.50000000000001,0.87812,0.8878,0.0,1
1773514281,TRXUSDT,buy,0.2967,1,33.333333333334366,0.297768,0.295396,89517.4,1
1773514288,PAXUSDT,buy,0.9996,1,50.0,0.99952,0.999527,4467.9,1
1773514292,BCHSVUSDT,buy,58.9,1,71.18644067796615,55.9488,55.90615,1370.08409,1
1773514297,WAVESUSDT,buy,1.076,1,90.37037037037044,1.01426,1.047175,98527.64,1
1773514299,BTTUSDT,buy,0.002777,1,64.86486486486488,0.0027336,0.0026351599999999997,93694360.0,1
1773514305,ONGUSDT,buy,0.05954,1,56.66666666666721,0.059456800000000004,0.0596608,190.0,1
1773514374,QTUMUSDT,buy,0.881,1,62.50000000000001,0.87812,0.8878,0.0,1
1773514382,TRXUSDT,buy,0.2967,1,33.333333333334366,0.297768,0.295396,138707.2,1
1773514390,PAXUSDT,buy,0.9996,1,50.0,0.99952,0.999527,4467.9,1
1773514394,BCHSVUSDT,buy,58.9,1,71.18644067796615,55.9488,55.90615,1370.08409,1
1773514399,WAVESUSDT,buy,1.076,1,90.37037037037044,1.01426,1.047175,98527.64,1
1773514401,BTTUSDT,buy,0.002777,1,64.86486486486488,0.0027336,0.0026351599999999997,93694360.0,1
1773514407,ONGUSDT,buy,0.05954,1,56.66666666666721,0.059456800000000004,0.0596608,190.0,1
1773514476,QTUMUSDT,buy,0.881,1,62.50000000000001,0.87812,0.8878,0.0,1
1773514485,TRXUSDT,buy,0.2967,1,33.333333333334366,0.297768,0.295396,255560.5,1
1773514492,PAXUSDT,buy,0.9996,1,50.0,0.99952,0.999527,4467.9,1
1773514496,BCHSVUSDT,buy,58.9,1,71.18644067796615,55.9488,55.90615,1370.08409,1
1773514501,WAVESUSDT,buy,1.076,1,90.37037037037044,1.01426,1.047175,98527.64,1
1773514528,NEOUSDT,buy,2.557,1,66.66666666666737,2.55246,2.5762650000000002,0.0,1
1773514532,QTUMUSDT,buy,0.881,1,71.42857142857143,0.87822,0.887705,0.0,1
1773514545,PAXUSDT,buy,0.9996,1,50.0,0.99952,0.999527,4467.9,1
1773514549,BCHSVUSDT,buy,58.9,1,71.18644067796615,55.9488,55.90615,1370.08409,1
1773514552,USDCUSDT,buy,0.9999,1,50.0,0.9998220000000001,0.999835,77334.0,1
1773514557,WAVESUSDT,buy,1.076,1,90.37037037037044,1.01426,1.047175,98527.64,1
1773514559,BTTUSDT,buy,0.002777,1,64.86486486486488,0.0027336,0.0026351599999999997,93694360.0,1
1773514569,ONGUSDT,buy,0.05954,1,56.66666666666721,0.059458399999999995,0.059657299999999996,0.0,1
1773514648,NEOUSDT,buy,2.557,1,66.66666666666737,2.55246,2.5762650000000002,0.0,1
1773514661,PAXUSDT,buy,0.9996,1,50.0,0.99952,0.999527,4467.9,1
1773514665,BCHSVUSDT,buy,58.9,1,71.18644067796615,55.9488,55.90615,1370.08409,1
1773514667,USDCUSDT,buy,0.9999,1,50.0,0.9998220000000001,0.999835,204783.0,1
1773514672,WAVESUSDT,buy,1.076,1,90.37037037037044,1.01426,1.047175,98527.64,1
1773514674,BTTUSDT,buy,0.002777,1,64.86486486486488,0.0027336,0.0026351599999999997,93694360.0,1
