symbol,rsi,volume,trend,momentum,result,pnl,timestamp,hour,day_of_week,signal_confidence,market_regime,strategy_name,risk_mode,atr,volatility_context,market_session,is_holiday_us,holiday_name_us,mfe_pct,mae_pct,dataset_version,result_net
BANANAS31USDT,28.978622327790845,1.2032701521967617,1,8.72200000000007e-05,0,-0.8252839811249855,1775268547,2,5,0.8,bull,mean_reversion,aggressive,7.585714285714264e-05,low,asia,0,,0.2627308554207638,-0.5795533575457745,v4,
CHZUSDT,18.36734693877557,10.47454314934219,0,-0.0002587999999999,0,-0.3633579995000104,1775270037,2,5,0.8,bear,mean_reversion,normal,7.78571428571434e-05,low,asia,0,,0.0765501403419119,-0.2551671344730871,v4,
BANANAS31USDT,22.12121212121214,1.549227052377797,0,-4.559999999999981e-05,0,-0.7173823621140009,1775270374,2,5,0.8,sideways,mean_reversion,normal,5.38571428571427e-05,low,asia,0,,0.1168588345278855,-0.514178871922718,v4,
ZKUSDT,17.543859649122922,3.740402452825935,0,-0.0005159999999999,0,-1.568502389120004,1775270881,2,5,0.8,bear,mean_reversion,normal,8.357142857142863e-05,low,asia,0,,0.0,-1.092150170648467,v4,
IOTAUSDT,20.00000000000037,0.0,0,-0.000896,0,-0.2297641025999906,1775271048,2,5,0.8,sideways,mean_reversion,normal,0.0001714285714285,low,asia,0,,0.3205128205128297,-0.3205128205128186,v4,
CHZUSDT,11.764705882352573,3.5167471099709804,0,-0.0004486,1,0.5491742233500158,1775271891,3,5,0.8,bear,mean_reversion,normal,9.78571428571426e-05,low,asia,0,,0.8215661103979482,0.0,v4,
KITEUSDT,20.408163265306182,2.64886151479347,0,-0.003888,0,-1.0314559519999935,1775274567,3,5,0.8,bear,mean_reversion,normal,0.0006142857142857,low,asia,0,,0.2255639097744321,-0.6015037593984925,v4,
ONGUSDT,29.51907131011602,0.0644329616457123,1,0.0026115999999999,0,-2.704374723870006,1775275563,4,5,0.8,bull,mean_reversion,aggressive,0.0020592857142857,medium,asia,0,,0.8484312859036699,-1.3521873619089737,v4,
IOTAUSDT,0.0,0.8035027823698981,0,-0.0010319999999999,1,0.7766990292000043,1775276228,4,5,0.8,bear,mean_reversion,normal,0.0001428571428571,low,asia,0,,1.4563106796116585,-0.3236245954692537,v4,
HFTUSDT,28.5714285714285,2.5667611626424205,0,-0.0002459999999999,0,0.0,1775277884,4,5,0.8,bear,mean_reversion,normal,7.142857142857112e-05,low,asia,0,,0.7462686567164134,0.0,v4,
POLYXUSDT,26.315789473684163,0.0580700680833281,0,-0.0001299999999999,0,-4.332129963599999,1775280356,5,5,0.8,sideways,mean_reversion,normal,0.0009499999999999,medium,asia,0,,0.9025270758122752,-2.166064981949458,v4,
ONGUSDT,29.61165048543694,0.085624526852155,0,-0.0056719999999999,0,-1.6852903458999973,1775280683,5,5,0.8,sideways,mean_reversion,normal,0.0017164285714285,medium,asia,0,,1.3647188129694132,-1.0533064663857834,v4,
ALGOUSDT,17.567567567567664,0.0,0,-0.001604,1,4.673858921600001,1775281501,5,5,0.8,sideways,mean_reversion,normal,0.0010571428571428,low,asia,0,,4.9792531120332,-0.165975103734433,v4,
IOTAUSDT,29.41176470588209,1.890658315012512,0,-0.000426,1,1.150242326500001,1775282989,6,5,0.8,bear,mean_reversion,normal,0.0001857142857142,low,asia,0,,1.453957996768979,0.0,v4,
HFTUSDT,0.0,8.828609092891293,0,-0.0006019999999999,1,2.262325581400006,1775283482,6,5,0.8,bear,mean_reversion,normal,8.571428571428594e-05,low,asia,0,,3.1007751937984445,-0.7751937984496077,v4,
COSUSDT,24.999999999999773,0.0042039196118836,0,-1.3640000000000091e-05,1,1.434223341730004,1775289335,7,5,0.8,sideways,mean_reversion,normal,3.071428571428592e-06,low,asia,0,,1.511335012594459,0.0,v4,
BANANAS31USDT,14.098837209302305,1.942347769809036,0,-0.00069916,1,0.3451956624159913,1775397732,14,6,0.8,bear,mean_reversion,normal,0.0001318571428571,medium,us,0,,2.800565770862804,-0.2168788307402211,v5,
MMTUSDT,37.82178217821782,1.1518159349897823,1,0.022398,0,-3.8585507250000175,1775398063,14,6,0.7,bull,trend,normal,0.0080071428571428,high,us,0,,0.0,-2.898550724637694,v5,
MMTUSDT,38.9233954451346,1.4370050899313975,1,0.00977,0,-3.035600267200013,1775399321,14,6,0.7,bull,trend,normal,0.0065285714285714,high,us,0,,1.4755197853789266,-2.280348759222008,v5,
MMTUSDT,30.434782608695684,0.0672655075696792,1,0.003438,1,7.272807742499991,1775400013,14,6,0.7,bull,trend,normal,0.00555,high,us,0,,5.463347164591971,0.0,v5,
USTCUSDT,13.333333333333272,0.3890886388669333,1,2.960000000000029e-05,1,0.3706013362999849,1775403645,15,6,0.8,bull,mean_reversion,normal,9.71428571428572e-05,medium,us,0,,1.559020044543424,-0.2227171492205002,v5,
FETUSDT,28.571428571428697,0.325124155271362,0,-0.0007199999999999,0,-0.5830924223999965,1775410300,17,6,0.8,sideways,mean_reversion,normal,0.0007571428571428,low,us,0,,0.3066141042487981,-0.3504161191414783,v5,
FIDAUSDT,15.384615384615785,1.8076935137796248,0,-0.000309,1,1.0810208816400095,1775410460,17,6,0.8,bear,mean_reversion,normal,8.357142857142839e-05,low,us,0,,1.5661252900232188,-0.2900232018561366,v5,
VETUSDT,18.709677419354648,0.0,0,-6.877999999999919e-05,0,-0.2886070460800007,1775411106,17,6,0.8,bear,mean_reversion,normal,1.8285714285714545e-05,low,us,0,,0.1490514905149014,-0.2845528455284578,v5,
TRUUSDT,36.36363636363637,0.0621938278657331,1,0.0006179999999999,1,7.487999999999998,1775415632,19,6,0.7,bull,trend,normal,0.0004285714285714,high,us,0,,5.357142857142856,0.0,v5,
TRUUSDT,30.43478260869567,0.2555953285975663,1,0.00034,1,7.765333333199998,1775416540,19,6,0.7,bull,trend,normal,0.0003785714285714,high,us,0,,5.555555555555554,0.0,v5,
STOUSDT,20.882352941176507,2.0393209512884747,0,-0.021148,0,-3.633187771500003,1775417260,19,6,0.8,bear,mean_reversion,normal,0.0044785714285714,high,us,0,,0.0,-2.18340611353712,v5,
TRUUSDT,38.095238095238095,2.029858975651791,1,0.0004299999999999,1,8.914285714199998,1775417963,19,6,0.75,bull,breakout,normal,0.0003357142857142,high,us,0,,5.357142857142856,0.0,v5,
AVAXUSDT,23.076923076923123,0.1908059756597991,0,-0.2663999999999991,0,-1.120538700000009,1775520330,0,1,0.8,bear,mean_reversion,normal,0.0550000000000002,low,asia,0,,0.0,-0.673400673400679,v5,
AVAXUSDT,17.64705882352905,0.4081292548344265,0,-0.2454,0,-1.135836179999976,1775524560,1,1,0.8,bear,mean_reversion,normal,0.0314285714285716,low,asia,0,,0.2275312855517787,-0.6825938566552756,v5,
AVAXUSDT,27.777777777777946,0.7013907085409671,0,-0.2322000000000006,0,-0.9508571500000136,1775526099,1,1,0.8,bear,mean_reversion,normal,0.0300000000000001,low,asia,0,,0.0,-0.5714285714285796,v5,
XRPUSDT,26.744186046511444,0.0174842570686599,0,-0.0077,1,0.0303557312999966,1775526915,1,1,0.8,bear,mean_reversion,normal,0.0021214285714285,low,asia,0,,0.2812404986317888,-0.1140164183642487,v5,
PAXGUSDT,29.641615725758584,0.1095224221671376,0,-29.20139999999992,1,0.3404350399999949,1775526920,1,1,0.8,bear,mean_reversion,normal,12.566428571428656,low,asia,0,,0.5397949689981028,-0.0446756784305477,v5,
AVAXUSDT,27.272727272728147,1.720832220123645,0,-0.2035999999999997,0,-0.8161432800000067,1775527901,2,1,0.8,bear,mean_reversion,normal,0.0335714285714291,low,asia,0,,0.0,-0.6888633754305452,v5,
KITEUSDT,39.68253968253972,1.5739049542332313,1,0.001194,1,6.133176371400001,1775531001,3,1,0.75,bull,breakout,normal,0.0016142857142857,medium,asia,0,,5.051813471502591,0.0,v5,
BANKUSDT,28.124999999999844,0.038982173481567,1,0.0004699999999999,0,-1.0632337556999811,1775533326,3,1,0.8,bull,mean_reversion,aggressive,0.0006642857142857,medium,asia,0,,2.493765586034915,-0.7481296758104607,v5,
TRUUSDT,28.5714285714285,0.003831376740414,0,-9.400000000000032e-05,0,-4.009638554200011,1775536584,4,1,0.8,bear,mean_reversion,normal,0.0001714285714285,medium,asia,0,,1.2048192771084263,-2.409638554216874,v5,
SUPERUSDT,28.94736842105263,0.1761890877840149,0,-5.6000000000000494e-05,0,-1.4301163835999913,1775538877,5,1,0.8,bear,mean_reversion,normal,0.0007071428571428,low,asia,0,,0.0,-1.0743061772605127,v5,
PAXGUSDT,29.22286448297986,0.6912212586191933,0,-16.423399999999674,1,0.3684528100000126,1775539835,5,1,0.8,bear,mean_reversion,normal,4.360714285714299,low,asia,0,,0.5247312946623066,-0.0043348310174459,v5,
AVAXUSDT,16.666666666667155,5.121810012488397,0,-0.1126000000000004,0,-1.1416942600000046,1775540675,5,1,0.8,bear,mean_reversion,normal,0.0314285714285719,low,asia,0,,0.0,-0.8168028004667477,v5,
PEPEUSDT,0.0,0.1131790765579999,1,4.599999999999922e-09,0,-0.6655999999999936,1775540872,5,1,0.8,sideways,mean_reversion,conservative,1.1428571428571321e-08,low,asia,0,,0.0,-0.5952380952380896,v5,
BTCUSDT,23.713651757559063,2.7064448733923294,0,-36.03080000000773,0,-0.221838299999993,1775541831,6,1,0.8,bear,mean_reversion,normal,62.43499999999976,low,asia,0,,0.0,-0.1889633902184985,v5,
STOUSDT,27.46478873239434,2.29455825193858,0,-0.0071799999999999,1,0.570866356200005,1775542416,6,1,0.8,bear,mean_reversion,normal,0.0017214285714285,medium,asia,0,,2.2440392706872427,0.0,v5,
XRPUSDT,17.499999999999915,0.0576924253763741,0,-0.0056,1,0.2045879301999972,1775542604,6,1,0.8,bear,mean_reversion,normal,0.00185,low,asia,0,,0.4275135506527083,-0.2290251164211095,v5,
ESPUSDT,25.38260544979464,2.350665608026536,1,0.0054173999999999,0,-2.705381278999996,1775546860,7,1,0.8,bull,mean_reversion,aggressive,0.0050328571428571,high,asia,0,,0.0,-2.322763078166024,v5,
ESPUSDT,19.756738987508182,3.6207182055575142,0,-0.0015148,0,-5.224123423469993,1775547825,7,1,0.8,sideways,mean_reversion,conservative,0.004845,high,asia,0,,1.3701585931600035,-3.139497248894159,v5,
STOUSDT,29.35779816513771,0.0124560048359159,0,-0.0078399999999999,0,-2.298474820800013,1775548209,7,1,0.8,bear,mean_reversion,normal,0.0014642857142857,medium,asia,0,,0.5755395683453202,-1.7266187050359805,v5,
STOUSDT,23.770491803278475,0.063200386145979,0,-0.007386,0,-1.5709513429999946,1775550312,8,1,0.8,bear,mean_reversion,normal,0.0015928571428571,medium,europe,0,,0.7262164124909231,-1.7429193899782032,v5,
TRXUSDT,28.571428571429134,1.6365684356466803,0,-0.0002619999999999,0,-0.0842265105999907,1775550882,8,1,0.8,sideways,mean_reversion,conservative,0.0002214285714285,low,europe,0,,0.0632711167352209,-0.0632711167352034,v5,
REDUSDT,28.17919075144508,1.1946338636934526,1,0.0143979999999999,1,5.324800003200008,1775552226,8,1,0.8,bull,mean_reversion,aggressive,0.0115571428571428,high,europe,0,,5.000000000000007,0.0,v5,
TRXUSDT,28.00000000000071,12.254112934640624,0,-0.0009899999999999,0,-0.0844402156000141,1775554489,9,1,0.8,sideways,mean_reversion,conservative,0.0002928571428571,low,europe,0,,0.0951474785918068,-0.0634316523945554,v5,
BANKUSDT,25.92592592592598,1.3174008247600784,0,-0.0028899999999999,0,0.0,1775554492,9,1,0.8,bear,mean_reversion,normal,0.0006785714285714,medium,europe,0,,2.046783625730992,-1.1695906432748668,v5,
PAXGUSDT,39.50617283950633,0.0935237707793322,1,17.88499999999931,0,-0.3110795999999944,1775554870,9,1,0.7,bull,trend,normal,5.348571428571437,low,europe,0,,0.0,-0.2625679748586827,v5,
PAXGUSDT,27.41894306867441,0.7731554592312452,1,5.786399999999048,0,-0.0912040799999981,1775555433,9,1,0.8,bull,mean_reversion,aggressive,6.268571428571444,low,europe,0,,0.2877041936434169,-0.0769791489718537,v5,
AAVEUSDT,24.74226804123772,0.0981257272101135,1,0.1336000000000012,0,-0.4519850400000089,1775640870,9,2,0.8,bull,mean_reversion,aggressive,0.202142857142857,low,europe,0,,0.0104471374843346,-0.271625574592567,v6,
NOMUSDT,28.571428571428516,2.2471895683730514,0,-0.0004474,0,-4.25383458647,1775641487,9,2,0.8,sideways,mean_reversion,conservative,0.0001328571428571,medium,europe,0,,0.4511278195488799,-2.556390977443609,v6,
XAUTUSDT,27.783310097590245,1.1069079940993365,0,-30.025400000000445,0,-0.122889660000003,1775641488,9,2,0.8,sideways,mean_reversion,conservative,6.575714285714314,low,europe,0,,0.2269929857691948,-0.0923146961624087,v6,
NOMUSDT,20.73170731707312,2.9115413605070417,0,-0.0006787999999999,0,-2.8870662460199963,1775644457,10,2,0.8,sideways,mean_reversion,conservative,0.0001157142857142,medium,europe,0,,0.7886435331230237,-1.73501577287066,v6,
TAOUSDT,28.85906040268469,0.1351821993588028,0,-1.8599999999999568,0,-0.774854,1775644820,10,2,0.8,sideways,mean_reversion,conservative,1.6785714285714408,low,europe,0,,0.0582072176949908,-0.5820721769499417,v6,
NEARUSDT,29.999999999999943,0.3635191131008433,1,0.0016599999999999,0,-0.7047529380000093,1775645968,10,2,0.8,bull,mean_reversion,aggressive,0.0054999999999999,low,europe,0,,0.0,-0.6617647058823616,v6,
RENDERUSDT,16.3934426229511,1.4305429203786746,0,-0.02434,0,-0.359090557000006,1775646177,11,2,0.8,sideways,mean_reversion,conservative,0.0078571428571428,low,europe,0,,0.2890173410404519,-0.3371868978805451,v6,
FETUSDT,22.018348623853285,0.1385294238894243,0,-0.0046759999999999,1,0.2237310925000002,1775646387,11,2,0.8,sideways,mean_reversion,conservative,0.0013785714285714,low,europe,0,,1.0004001600640264,-0.0800320128051243,v6,
HBARUSDT,26.724137931034548,1.588521356056791,0,-0.0002011999999999,1,0.42614153838001,1775648272,11,2,0.8,bear,mean_reversion,normal,0.0002414285714285,low,europe,0,,0.5917159763313748,0.0,v6,
ADAUSDT,26.315789473684447,0.04378099505629,0,-0.002728,1,0.1606142006999823,1775648475,11,2,0.8,sideways,mean_reversion,conservative,0.0006214285714285,low,europe,0,,0.5058365758754738,-0.1556420233463079,v6,
DOGEUSDT,22.1374045801533,0.1230655292838703,0,-0.0006332,1,0.070245223739989,1775648480,11,2,0.8,sideways,mean_reversion,conservative,0.0002114285714285,low,europe,0,,0.3297170814720174,-0.0212720697723953,v6,
DOGEUSDT,35.76158940397349,0.0216664686391968,0,-0.000479,1,0.795749202899986,1775651164,12,2,0.7,sideways,trend,conservative,0.0002014285714285,low,europe,0,,0.8714133900106283,0.0,v6,
KITEUSDT,28.947368421052587,1.167050637900884,0,-0.0016919999999999,1,1.211944646250001,1775651989,12,2,0.8,bear,mean_reversion,normal,0.0006285714285714,low,europe,0,,3.131828113619809,0.0,v6,
REDUSDT,24.203821656050863,0.0038463867123708,0,-0.008452,0,0.0,1775653510,13,2,0.8,bear,mean_reversion,normal,0.00215,medium,us,0,,1.3333333333333344,-0.0533333333333274,v6,
JOEUSDT,8.695652173912947,1.9399041080302817,0,-0.004296,0,0.0,1775654944,13,2,0.8,bear,mean_reversion,normal,0.0012714285714285,medium,us,0,,2.5134649910233366,-0.5385996409335757,v6,
TAOUSDT,28.947368421052783,2.9990651878708987,0,-3.334000000000003,0,-0.1516460000000129,1775655585,13,2,0.8,sideways,mean_reversion,conservative,1.8357142857142768,low,us,0,,0.939518496770402,-0.1174398120963106,v6,
USD1USDT,20.0,6.002903337339735,0,-0.0003240000000001,0,-0.0128709758999985,1775656413,13,2,0.8,bear,mean_reversion,normal,0.0001357142857142,low,us,0,,0.0100090081072954,-0.0100090081072954,v6,
XRPUSDT,27.743902439024893,0.1614419784546314,0,-0.0124439999999999,0,-0.5270749792000047,1775657436,14,2,0.8,sideways,mean_reversion,conservative,0.0041857142857143,low,us,0,,0.3217785578470059,-0.4095363463507422,v6,
TAOUSDT,23.13432835820873,2.236908719512721,0,-3.213999999999942,0,-0.9464475,1775657648,14,2,0.8,sideways,mean_reversion,conservative,2.249999999999996,low,us,0,,0.058840835539878,-0.7355104442483084,v6,
BTCUSDT,20.408920678835276,3.3037872975923426,0,-693.1040000000066,0,-0.4236472300000137,1775658878,14,2,0.8,sideways,mean_reversion,normal,288.49928571429024,low,us,0,,0.1555968935784406,-0.3291921978367396,v6,
SOLUSDT,24.566473988439185,3.3176231424185487,0,-1.3689999999999998,0,-0.589432819999993,1775659087,14,2,0.8,bear,mean_reversion,normal,0.4142857142857131,low,us,0,,0.1567020250723356,-0.4580520732883263,v6,
TRXUSDT,38.46153846153912,0.1494698094880908,0,-7.799999999996698e-05,1,0.036197423499996,1775659293,14,2,0.7,sideways,trend,conservative,0.0003357142857142,low,us,0,,0.1259842519685075,0.0,v6,
ETHUSDT,17.8234034513157,0.2433992602099382,0,-47.947999999999865,1,1.0971629499999902,1775660136,14,2,0.8,sideways,mean_reversion,conservative,9.80000000000002,low,us,0,,1.2455662037585693,-0.1901175354931691,v6,
AVAXUSDT,7.999999999999886,1.5607559742080552,0,-0.1562000000000001,1,0.3926169599999916,1775660343,14,2,0.8,bear,mean_reversion,normal,0.0421428571428571,low,us,0,,0.7641921397379944,0.0,v6,
STOUSDT,25.146198830409347,1.695811772419214,1,0.000336,0,-0.8819629010000007,1775664787,16,2,0.8,bull,mean_reversion,aggressive,0.0024357142857142,medium,us,0,,1.7062314540059322,-0.7418397626112766,v6,
NOMUSDT,22.222222222222257,1.0888751170049698,0,-0.0001022,0,-1.3752066115499917,1775668041,17,2,0.8,bear,mean_reversion,normal,5.857142857142835e-05,low,us,0,,0.1652892561983547,-0.8264462809917306,v6,
STOUSDT,28.15533980582518,2.017692455750588,0,-0.0036219999999999,1,1.3080574454999956,1775668415,17,2,0.8,sideways,mean_reversion,conservative,0.0016928571428571,medium,us,0,,3.779289493575212,0.0,v6,
ENJUSDT,28.545618789521228,6.883907416460126,1,0.0016946,1,0.9204325118550032,1775669353,17,2,0.8,bull,mean_reversion,aggressive,0.0015578571428571,high,us,0,,6.767193821257821,-0.8826774549466612,v6,
FETUSDT,25.000000000000117,0.0126445464027934,0,-0.0025039999999999,0,-0.7975280415999951,1775672209,18,2,0.8,bear,mean_reversion,normal,0.0008285714285714,low,us,0,,0.0,-0.6512006512006473,v6,
TRUMPUSDT,22.7722772277228,0.0928008904481645,0,-0.0119000000000002,0,-0.5685878509999956,1775672413,18,2,0.8,sideways,mean_reversion,conservative,0.013142857142857,low,us,0,,0.066644451849391,-0.4331889370209897,v6,
RLUSDUSDT,0.0,0.0001906048292864,1,3.399999999986747e-05,0,-0.0166383361999981,1775680732,20,2,0.8,bull,mean_reversion,aggressive,7.857142857141992e-05,low,us,0,,0.0,-0.0099990000999889,v6,
HBARUSDT,20.25316455696158,0.2671982263993888,0,-0.0010509999999999,1,0.6443223771899997,1775680928,20,2,0.8,bear,mean_reversion,normal,0.0001414285714285,low,us,0,,0.7766771724448404,-0.0562809545249981,v6,
ZECUSDT,22.84894837476091,0.0600652207685687,0,-7.709000000000003,1,0.74765475,1775681123,20,2,0.8,bear,mean_reversion,normal,1.4157142857142813,low,us,0,,2.1061499578770007,-0.2496177727854258,v6,
ADAUSDT,23.07692307692353,0.4290459577934604,0,-0.002004,1,2.222647527899994,1775689631,23,2,0.8,bear,mean_reversion,normal,0.0007714285714285,low,off,0,,3.389154704944159,-1.0366826156299915,v6,
LINKUSDT,24.999999999999787,0.0576684625808842,0,-0.1040000000000009,1,1.5793898400000064,1775692812,0,3,0.8,bear,mean_reversion,normal,0.0271428571428569,low,asia,0,,3.050847457627114,-1.807909604519776,v6,
AVAXUSDT,14.285714285714109,2.158878669389096,0,-0.1272000000000002,1,1.5382755699999988,1775694107,0,3,0.8,bear,mean_reversion,normal,0.0249999999999998,low,asia,0,,4.22222222222223,-0.777777777777781,v6,
STOUSDT,23.214285714285936,1.413196300957311,0,-0.002194,0,-0.6474232744999968,1775756968,17,3,0.8,sideways,mean_reversion,conservative,0.0010428571428571,low,us,0,,2.195467422096331,-2.0538243626062225,v6,
PARTIUSDT,12.820512820512818,1.462964255668728,0,-0.031756,0,-2.924989935299998,1775770154,21,3,0.8,bear,mean_reversion,normal,0.0083714285714285,high,off,0,,1.2096774193548454,-3.8306451612903207,v6,
DASHUSDT,23.97260273972637,0.5567099066575629,0,-0.6289999999999978,0,-2.40674028000001,1775779612,0,4,0.8,sideways,mean_reversion,conservative,0.2700000000000001,low,asia,0,,0.5523336095001263,-1.1599005799502948,v6,
SOLUSDT,14.15094339622597,0.1824725108238015,0,-0.9303999999999916,1,0.6182729900000046,1775779614,0,4,0.8,sideways,mean_reversion,conservative,0.2128571428571431,low,asia,0,,0.3724618526973474,-0.2763426649044863,v6,
AVAXUSDT,22.72727272727279,0.1046669854450409,0,-0.0449999999999999,1,0.1418771999999969,1775779617,0,4,0.8,sideways,mean_reversion,conservative,0.0414285714285714,low,asia,0,,0.1068376068376045,-0.4273504273504183,v6,
WLFIUSDT,27.20000000000006,1.894431266527296,0,-0.0061879999999999,1,2.631889443000002,1775781857,0,4,0.8,bear,mean_reversion,normal,0.0016357142857142,medium,asia,0,,1.7814726840855124,-0.1187648456057041,v6,
XAUTUSDT,29.897803870406747,0.0,0,-14.88799999999992,1,0.0189950399999987,1775788500,2,4,0.8,bear,mean_reversion,normal,5.085714285714338,low,asia,0,,0.11972850237655,-0.0555201196861182,v6,
BNBUSDT,21.143847487000727,0.0820474273476215,0,-2.188200000000052,1,0.0309313200000221,1775789431,2,4,0.8,bear,mean_reversion,normal,0.7264285714285847,low,asia,0,,0.0232921838086214,-0.0316108208830966,v6,
CFGUSDT,21.77419354838706,2.543990996099899,0,-0.014998,1,1.138000386000001,1775813271,9,4,0.8,sideways,mean_reversion,conservative,0.0029071428571428,medium,europe,0,,1.5082266910420463,-0.0457038391224812,v6,
NOMUSDT,35.4609929078014,1.604024496362013,0,-0.0002378,0,-0.8152616132099982,1775815432,10,4,0.7,sideways,trend,conservative,0.000215,high,europe,0,,2.046384720327421,-1.2278308321964504,v6,
ENAUSDT,12.121212121212054,0.000914180610048,0,-0.0010759999999999,1,0.5209089629999908,1775816702,10,4,0.8,sideways,mean_reversion,normal,0.0005142857142857,low,europe,0,,0.4184100418410016,-0.3138075313807621,v6,
ADAUSDT,26.923076923076763,1.1483996459781585,0,-0.0004399999999999,1,0.3712377829999885,1775816880,10,4,0.8,bear,mean_reversion,normal,0.0004928571428571,low,europe,0,,0.2795527156549434,-0.1597444089456914,v6,
FETUSDT,26.785714285713965,0.7391133376055984,0,-0.002678,1,0.9214142599999968,1775821610,11,4,0.8,bear,mean_reversion,normal,0.0008571428571428,low,europe,0,,0.5550811272416719,-0.5123825789923052,v6,
NOMUSDT,24.074074074074066,4.821220270371615,0,-0.0006667999999999,0,-3.97595983020001,1775823964,12,4,0.8,sideways,mean_reversion,conservative,0.0001835714285714,high,europe,0,,0.0,-2.994011976047912,v6,
WLFIUSDT,25.000000000000117,0.087109988458899,0,-0.00199,1,0.824826449199995,1775825421,12,4,0.8,bear,mean_reversion,normal,0.0005642857142857,low,europe,0,,0.9937888198757704,-0.6211180124223609,v6,
DOGEUSDT,41.05960264900661,1.5686683235022891,0,-6.720000000000337e-05,1,2.512920113199997,1775828357,13,4,0.6,bear,scalp,normal,0.000225,low,us,0,,1.5138408304498252,0.0,v6,
BNBUSDT,26.32653061224489,0.4391140584512092,0,-0.7481999999999971,1,0.996150759999998,1775828540,13,4,0.8,bear,mean_reversion,normal,0.6378571428571392,low,us,0,,0.8382815228780939,-0.0232855978577227,v6,
TAOUSDT,26.95035460992892,0.1958042907607061,0,-6.903999999999996,1,2.4391730999999943,1775861475,22,4,0.8,bear,mean_reversion,normal,1.6000000000000023,low,off,0,,3.6575875486381233,0.0,v6,
ADAUSDT,31.57894736842101,12.94280026563512,0,-0.002084,1,0.5932363927000052,1775918696,14,5,0.6,bear,scalp,normal,0.0005571428571428,low,us,0,,0.3639304488475584,0.0,v6,
ZAMAUSDT,20.16129032258064,1.3060283778822517,0,-0.0005428,1,0.9944576167500055,1775919525,14,5,0.8,bear,mean_reversion,normal,0.0002049999999999,low,us,0,,0.593119810201664,-0.9094503756425506,v6,
XRPUSDT,42.73504273504219,12.476658305482427,0,-0.0003780000000002,1,0.5091362487000104,1775921378,15,5,0.6,bear,scalp,normal,0.0014214285714285,low,us,0,,0.3795772551354648,-0.02977076510866,v6,
WLDUSDT,28.571428571428697,0.9137208542267772,1,0.001564,1,0.7282207880000006,1775927657,17,5,0.8,bull,mean_reversion,aggressive,0.0018142857142857,low,us,0,,0.7991660875608146,-0.2779708130646361,v6,
DOGEUSDT,28.82882882882855,0.1678969634505079,1,0.0001509999999999,1,1.6577357318000074,1775930335,17,5,0.8,sideways,mean_reversion,aggressive,0.0001407142857142,low,us,0,,0.9887157442235404,-0.3009134873723682,v6,
WLFIUSDT,29.999999999999854,1.157387123451908,0,-0.0005119999999999,1,0.4456932454000127,1775932171,18,5,0.8,sideways,mean_reversion,normal,0.0002857142857142,low,us,0,,0.8860759493670789,-0.1265822784810162,v6,
ZECUSDT,29.06091370558381,0.2577135691583771,0,-3.0097999999999843,0,-0.8727009500000021,1775935603,19,5,0.8,sideways,mean_reversion,normal,1.6514285714285677,low,us,0,,0.4416015415908452,-0.5004817471362821,v6,
DASHUSDT,19.04761904761918,0.1639236971942573,0,-0.4052000000000078,1,0.6501811500000065,1775936199,19,5,0.8,sideways,mean_reversion,normal,0.351428571428571,low,us,0,,1.2259194395796895,0.0,v6,
TONUSDT,24.21052631578945,0.6133665551493986,0,-0.0076600000000002,0,-0.8663182199999901,1775937928,20,5,0.8,sideways,mean_reversion,normal,0.0109999999999999,low,us,0,,0.4820936639118538,-0.9641873278236924,v6,
ETHUSDT,19.44126402564657,1.6714673501559152,1,9.785199999999804,1,0.4290743000000057,1775939808,20,5,0.8,bull,mean_reversion,aggressive,5.918571428571307,low,us,0,,0.3587135129951932,-0.0762756558616751,v6,
ADAUSDT,22.222222222222,2.583038553404318,0,-0.0001639999999999,1,0.3469231829999938,1775939810,20,5,0.8,sideways,mean_reversion,normal,0.0007571428571428,low,us,0,,0.4377238360525228,-0.0397930760047928,v6,
TRXUSDT,25.00000000000115,0.1911749783564003,0,-0.00047,0,-0.1313170067999855,1775947926,22,5,0.8,sideways,mean_reversion,normal,0.0002071428571428,low,off,0,,0.0313283208020015,-0.1566416040100252,v6,
BTCUSDT,24.596701680894498,0.5183324568661075,0,-441.2633999999962,1,0.0867806599999973,1775949139,23,5,0.8,sideways,mean_reversion,normal,113.5885714285718,low,off,0,,0.254015078146529,-0.0451695007091915,v6,
ADAUSDT,21.31147540983575,0.7422339293320396,0,-0.0034839999999999,1,0.2693422555000002,1775949143,23,5,0.8,sideways,mean_reversion,normal,0.0007428571428571,low,off,0,,0.3614457831325349,-0.0401606425702767,v6,
BNBUSDT,29.876543209875805,0.1557523685717957,0,-2.9402000000000044,0,-5.355016920000003,1775954921,0,6,0.8,sideways,mean_reversion,conservative,0.5442857142856984,low,asia,0,,0.1336104513064042,-2.5550936922670906,v6,
XRPUSDT,31.99999999999858,0.1916717911161974,0,-0.0061239999999997,0,-3.1597602840000096,1775954924,0,6,0.7,sideways,trend,conservative,0.0015071428571428,low,asia,0,,0.1773704825955182,-1.8845613775774208,v6,
GIGGLEUSDT,16.080402010050406,1.2688748440121806,0,-0.3486000000000011,0,-4.766127520000004,1775955841,1,6,0.8,sideways,mean_reversion,conservative,0.3464285714285712,medium,asia,0,,1.491116751269032,-3.55329949238579,v6,
